year,month,day,time_of_day,week,rainfall
2020,6,24,Evening,25,1.4430000069999955
2020,6,24,Morning,25,0.7160000000000001
2020,6,24,Night,25,0.0
2020,6,25,Afternoon,25,0.6400000020000002
2020,6,25,Evening,25,0.8140000020000004
2020,6,25,Morning,25,0.22999999900000007
2020,6,25,Night,25,0.3790000050000002
2020,6,26,Afternoon,25,0.7430000000000003
2020,6,26,Evening,25,0.7850000040000004
2020,6,26,Morning,25,0.13000000100000003
2020,6,26,Night,25,0.49100000100000024
2020,6,27,Afternoon,25,4.204
2020,6,27,Evening,25,112.17000000800007
2020,6,27,Morning,25,1.876000002999997
2020,6,27,Night,25,18.963000010000023
2020,6,28,Afternoon,25,0.067
2020,6,28,Evening,25,0.6710000030000003
2020,6,28,Morning,25,0.063
2020,6,28,Night,25,1.070000005999999
2020,6,29,Afternoon,26,1.5620000009999995
2020,6,29,Evening,26,1.104000005
2020,6,29,Morning,26,0.2690000000000001
2020,6,29,Night,26,0.17200000100000007
2020,6,30,Afternoon,26,0.7170000010000004
2020,6,30,Evening,26,2.6759999949999917
2020,6,30,Morning,26,0.43800000300000014
2020,6,30,Night,26,1.1700000039999991
2020,7,1,Afternoon,26,0.5000000000000001
2020,7,1,Evening,26,0.6130000010000003
2020,7,1,Morning,26,0.559000001
2020,7,1,Night,26,1.4030000059999965
2020,7,2,Afternoon,26,0.119
2020,7,2,Evening,26,0.0
2020,7,2,Morning,26,0.0
2020,7,2,Night,26,0.11300000100000002
2020,7,3,Afternoon,26,0.21700000000000003
2020,7,3,Evening,26,0.0
2020,7,3,Morning,26,0.07500000000000001
2020,7,3,Night,26,0.2200000010000001
2020,7,4,Afternoon,26,0.24900000000000003
2020,7,4,Evening,26,0.4280000040000002
2020,7,4,Morning,26,0.0
2020,7,4,Night,26,0.07600000000000001
2020,7,5,Afternoon,26,0.2540000010000001
2020,7,5,Evening,26,1.687000002999996
2020,7,5,Morning,26,0.33600000200000013
2020,7,5,Night,26,0.8640000050000005
2020,7,6,Afternoon,27,0.028999999999999998
2020,7,6,Evening,27,0.18600000000000005
2020,7,6,Morning,27,0.22900000100000015
2020,7,6,Night,27,1.0260000040000006
2020,7,7,Afternoon,27,0.12300000000000003
2020,7,7,Evening,27,0.8410000040000005
2020,7,7,Morning,27,0.2670000060000001
2020,7,7,Night,27,0.5760000040000004
2020,7,8,Afternoon,27,851.162999999999
2020,7,8,Evening,27,0.015
2020,7,8,Morning,27,0.7460000050000004
2020,7,8,Night,27,5.685000019999981
2020,7,9,Afternoon,27,0.0
2020,7,9,Evening,27,0.0
2020,7,9,Morning,27,0.004
2020,7,9,Night,27,0.24600000200000016
2020,7,10,Afternoon,27,0.0
2020,7,10,Evening,27,265.8040000009996
2020,7,10,Morning,27,0.20200000300000007
2020,7,10,Night,27,0.8790000020000005
2020,7,11,Afternoon,27,308.19600000399936
2020,7,11,Evening,27,0.001
2020,7,11,Morning,27,138.2800000820003
2020,7,11,Night,27,3.4750000099999805
2020,7,12,Afternoon,27,33.67399999999999
2020,7,12,Evening,27,0.0
2020,7,12,Morning,27,0.244
2020,7,12,Night,27,0.07700000000000003
2020,7,13,Afternoon,28,1.2560000000000002
2020,7,13,Evening,28,0.7950000110000003
2020,7,13,Morning,28,6.248
2020,7,13,Night,28,0.065
2020,7,14,Afternoon,28,1.2950000009999987
2020,7,14,Evening,28,0.40100000000000025
2020,7,14,Morning,28,0.8470000040000003
2020,7,14,Night,28,0.3340000000000002
2020,7,15,Afternoon,28,0.17800000000000002
2020,7,15,Evening,28,0.9150000010000007
2020,7,15,Morning,28,0.3560000000000002
2020,7,15,Night,28,1.2270000109999974
2020,7,16,Afternoon,28,1.7480000019999986
2020,7,16,Evening,28,210.52400001200044
2020,7,16,Morning,28,22.69400003100002
2020,7,16,Night,28,0.6020000010000004
2020,7,17,Afternoon,28,0.094
2020,7,17,Evening,28,0.053000000000000005
2020,7,17,Morning,28,0.0
2020,7,17,Night,28,0.08800000000000005
2020,7,18,Afternoon,28,0.0
2020,7,18,Evening,28,0.3860000010000001
2020,7,18,Morning,28,0.18200000000000005
2020,7,18,Night,28,0.49700000100000036
2020,7,19,Afternoon,28,389.8290000069996
2020,7,19,Evening,28,0.0
2020,7,19,Morning,28,0.047000000000000014
2020,7,19,Night,28,1.0000000040000003
2020,7,20,Afternoon,29,0.082
2020,7,20,Evening,29,0.0
2020,7,20,Morning,29,0.0
2020,7,20,Night,29,0.24700000300000008
2020,7,21,Afternoon,29,0.5800000030000001
2020,7,21,Evening,29,0.5240000000000004
2020,7,21,Morning,29,0.7960000050000003
2020,7,21,Night,29,0.045000000000000005
2020,7,22,Afternoon,29,459.41600002399974
2020,7,22,Evening,29,519.1209999969983
2020,7,22,Morning,29,8.636000001999992
2020,7,22,Night,29,0.5490000010000003
2020,7,23,Afternoon,29,0.049
2020,7,23,Evening,29,0.0
2020,7,23,Morning,29,0.006
2020,7,23,Night,29,0.05800000000000002
2020,7,24,Afternoon,29,0.047
2020,7,24,Evening,29,0.0
2020,7,24,Morning,29,0.051000000000000004
2020,7,24,Night,29,0.0
2020,7,25,Afternoon,29,0.0
2020,7,25,Evening,29,0.0
2020,7,25,Morning,29,0.002
2020,7,25,Night,29,0.054
2020,7,26,Afternoon,29,0.082
2020,7,26,Evening,29,0.034
2020,7,26,Morning,29,0.0
2020,7,26,Night,29,0.08800000000000001
2020,7,27,Afternoon,30,149.40900012200004
2020,7,27,Evening,30,38.999000015
2020,7,27,Morning,30,58.97500000199999
2020,7,27,Night,30,43.553999900000015
2020,7,28,Afternoon,30,11.35
2020,7,28,Evening,30,0.24200000000000005
2020,7,28,Morning,30,2.803
2020,7,28,Night,30,1.2950000000000002
2020,7,29,Afternoon,30,0.408
2020,7,29,Evening,30,0.5410000020000002
2020,7,29,Morning,30,14.346000003999997
2020,7,29,Night,30,38.74200001300005
2020,7,30,Afternoon,30,0.6900000000000002
2020,7,30,Evening,30,0.5000000010000003
2020,7,30,Morning,30,0.20500000000000002
2020,7,30,Night,30,0.3620000030000002
2020,7,31,Afternoon,30,0.8370000020000002
2020,7,31,Evening,30,1.0160000109999996
2020,7,31,Morning,30,0.5010000000000001
2020,7,31,Night,30,0.6360000020000004
2020,8,1,Afternoon,30,0.7090000010000005
2020,8,1,Evening,30,21.74100003500005
2020,8,1,Morning,30,0.9880000000000005
2020,8,1,Night,30,1.0600000059999994
2020,8,2,Afternoon,30,22.905000001000005
2020,8,2,Evening,30,120.79700001299999
2020,8,2,Morning,30,1254.635000063997
2020,8,2,Night,30,571.2409999219949
2020,8,3,Afternoon,31,938.3020010029987
2020,8,3,Evening,31,0.08400000000000003
2020,8,3,Morning,31,0.02700000000000001
2020,8,3,Night,31,0.044000000000000004
2020,8,4,Afternoon,31,402.313000017
2020,8,4,Evening,31,12.062000012000004
2020,8,4,Morning,31,25.573000070999985
2020,8,4,Night,31,14.684000018999997
2020,8,5,Afternoon,31,0.0
2020,8,5,Evening,31,0.0
2020,8,5,Morning,31,0.0
2020,8,5,Night,31,3.553000000999996
2020,8,6,Afternoon,31,0.0
2020,8,6,Evening,31,0.09200000000000001
2020,8,6,Morning,31,0.043000000000000003
2020,8,6,Night,31,0.032
2020,8,7,Afternoon,31,0.0
2020,8,7,Evening,31,0.0
2020,8,7,Morning,31,0.0
2020,8,7,Night,31,0.0
2020,8,8,Afternoon,31,0.044
2020,8,8,Evening,31,0.0
2020,8,8,Morning,31,0.10200001
2020,8,8,Night,31,0.0
2020,8,9,Afternoon,31,0.0
2020,8,9,Evening,31,70.177000021
2020,8,9,Morning,31,0.020000000000000004
2020,8,9,Night,31,0.09400000000000004
2020,8,10,Afternoon,32,0.0
2020,8,10,Evening,32,0.0
2020,8,10,Morning,32,0.034
2020,8,10,Night,32,3.806999999999999
2020,8,11,Afternoon,32,0.0
2020,8,11,Evening,32,0.0
2020,8,11,Morning,32,0.9400000000000002
2020,8,11,Night,32,0.06000000000000002
2020,8,12,Afternoon,32,0.0
2020,8,12,Evening,32,0.07300000000000001
2020,8,12,Morning,32,0.0
2020,8,12,Night,32,0.0
2020,8,13,Afternoon,32,0.0
2020,8,13,Evening,32,0.0
2020,8,13,Morning,32,0.02
2020,8,13,Night,32,0.2150000000000001
2020,8,14,Afternoon,32,0.0
2020,8,14,Evening,32,0.057000000000000016
2020,8,14,Morning,32,0.0
2020,8,14,Night,32,0.0
2020,8,15,Afternoon,32,0.0
2020,8,15,Evening,32,0.4780000000000003
2020,8,15,Morning,32,0.0
2020,8,15,Night,32,0.3550000000000002
2020,8,16,Afternoon,32,59.64500000000001
2020,8,16,Evening,32,26.549000001000028
2020,8,16,Morning,32,9.904000001
2020,8,16,Night,32,4.588000000999993
2020,8,17,Afternoon,33,169.8530000029999
2020,8,17,Evening,33,4.771999999999994
2020,8,17,Morning,33,26.703
2020,8,17,Night,33,0.9010000000000007
2020,8,18,Afternoon,33,8.276
2020,8,18,Evening,33,0.0
2020,8,18,Morning,33,1.4129999999999998
2020,8,18,Night,33,0.0
2020,8,19,Afternoon,33,1.139
2020,8,19,Evening,33,0.398
2020,8,19,Morning,33,0.0
2020,8,19,Night,33,0.0
2020,8,20,Afternoon,33,2.426000000999999
2020,8,20,Evening,33,0.0
2020,8,20,Morning,33,3.631000003999999
2020,8,20,Night,33,0.6540000080000002
2020,8,21,Afternoon,33,7.6420000009999995
2020,8,21,Evening,33,3.239000001999996
2020,8,21,Morning,33,2.957
2020,8,21,Night,33,1.23
2020,8,22,Afternoon,33,14.690000001000007
2020,8,22,Evening,33,0.4490000000000002
2020,8,22,Morning,33,8.655999999999995
2020,8,22,Night,33,8.01299999099999
2020,8,23,Afternoon,33,3.195999998999999
2020,8,23,Evening,33,3.645000001999995
2020,8,23,Morning,33,3.5170000009999947
2020,8,23,Night,33,0.7810000030000006
2020,8,24,Afternoon,34,2.714000000999999
2020,8,24,Evening,34,0.5390000060000002
2020,8,24,Morning,34,2.7299999999999973
2020,8,24,Night,34,0.9580000020000004
2020,8,25,Afternoon,34,0.34099999999999997
2020,8,25,Evening,34,0.2720000030000001
2020,8,25,Morning,34,1.3530000000000002
2020,8,25,Night,34,18.728000001
2020,8,26,Afternoon,34,1.977000001999999
2020,8,26,Evening,34,465.1050000109975
2020,8,26,Morning,34,1.9570000009999993
2020,8,26,Night,34,0.751
2020,8,27,Afternoon,34,3.27
2020,8,27,Evening,34,0.33
2020,8,27,Morning,34,3.638000000999995
2020,8,27,Night,34,8.80100000999999
2020,8,28,Afternoon,34,1.9949999999999997
2020,8,28,Evening,34,4.287000013999995
2020,8,28,Morning,34,3.95
2020,8,28,Night,34,0.08100000000000003
2020,8,29,Afternoon,34,1.1420000000000001
2020,8,29,Evening,34,0.14200000000000007
2020,8,29,Morning,34,2.7690000039999942
2020,8,29,Night,34,43.70700001900004
2020,8,30,Afternoon,34,3.0700000109999994
2020,8,30,Evening,34,1.1910000109999992
2020,8,30,Morning,34,2.364
2020,8,30,Night,34,0.16800000100000007
2020,8,31,Afternoon,35,0.35900000100000007
2020,8,31,Evening,35,0.7070000020000005
2020,8,31,Morning,35,1.3079999999999992
2020,8,31,Night,35,0.6220000030000004
2020,9,1,Afternoon,35,1.736000000999997
2020,9,1,Evening,35,1.9130000039999935
2020,9,1,Morning,35,3.9150000049999933
2020,9,1,Night,35,0.6970000030000004
2020,9,2,Afternoon,35,3.4290000100000007
2020,9,2,Evening,35,0.0
2020,9,2,Morning,35,11.945000010999992
2020,9,2,Night,35,587.9550000239982
2020,9,3,Afternoon,35,2.957
2020,9,3,Evening,35,81.67700001200002
2020,9,3,Morning,35,2.668000000999999
2020,9,3,Night,35,1.0560000059999997
2020,9,4,Afternoon,35,1.165
2020,9,4,Evening,35,0.9610000050000002
2020,9,4,Morning,35,1.6719999999999995
2020,9,4,Night,35,0.2820000010000001
2020,9,5,Afternoon,35,1.323000002
2020,9,5,Evening,35,0.8430000070000006
2020,9,5,Morning,35,2.7510000000000003
2020,9,5,Night,35,0.35800001000000004
2020,9,6,Afternoon,35,1.9949999999999997
2020,9,6,Evening,35,0.9910000030000007
2020,9,6,Morning,35,3.431000002999999
2020,9,6,Night,35,0.41400000200000026
2020,9,7,Afternoon,36,1.06200001
2020,9,7,Evening,36,0.0
2020,9,7,Morning,36,1.2720000009999988
2020,9,7,Night,36,276.8340000029995
2020,9,8,Afternoon,36,0.0
2020,9,8,Evening,36,0.0
2020,9,8,Morning,36,0.135
2020,9,8,Night,36,0.0
2020,9,9,Afternoon,36,0.519
2020,9,9,Evening,36,3.017000009999974
2020,9,9,Morning,36,1.9170000039999866
2020,9,9,Night,36,18.31600000200001
2020,9,10,Afternoon,36,0.056999999999999995
2020,9,10,Evening,36,0.0
2020,9,10,Morning,36,1.0779999999999985
2020,9,10,Night,36,10.432000040999933
2020,9,11,Afternoon,36,0.9220000000000003
2020,9,11,Evening,36,1.0230000020000003
2020,9,11,Morning,36,0.84
2020,9,11,Night,36,0.004
2020,9,12,Afternoon,36,0.5430000010000001
2020,9,12,Evening,36,1.317000001999995
2020,9,12,Morning,36,0.5630000020000002
2020,9,12,Night,36,0.17300000000000007
2020,9,13,Afternoon,36,1.1440000000000001
2020,9,13,Evening,36,0.134
2020,9,13,Morning,36,241.28800003199987
2020,9,13,Night,36,26.56000000900005
2020,9,14,Afternoon,37,0.0
2020,9,14,Evening,37,0.4500000040000002
2020,9,14,Morning,37,0.21100000000000002
2020,9,14,Night,37,0.0
2020,9,15,Afternoon,37,0.9509999999999998
2020,9,15,Evening,37,0.0
2020,9,15,Morning,37,0.8049999999999999
2020,9,15,Night,37,0.29500000200000015
2020,9,16,Afternoon,37,1.1620000000000001
2020,9,16,Evening,37,0.32600000000000007
2020,9,16,Morning,37,1.622000001999999
2020,9,16,Night,37,0.4629999990000001
2020,9,17,Afternoon,37,1.2500000029999976
2020,9,17,Evening,37,0.0
2020,9,17,Morning,37,1.490000001999999
2020,9,17,Night,37,0.006
2020,9,18,Afternoon,37,0.6450000010000003
2020,9,18,Evening,37,0.9170000020000004
2020,9,18,Morning,37,0.3170000030000002
2020,9,18,Night,37,0.45800001000000023
2020,9,19,Afternoon,37,0.5560000000000003
2020,9,19,Evening,37,0.4730000010000003
2020,9,19,Morning,37,0.7540000040000003
2020,9,19,Night,37,0.47200001100000016
2020,9,20,Afternoon,37,0.7020000010000003
2020,9,20,Evening,37,1.6300000049999968
2020,9,20,Morning,37,0.37500000300000014
2020,9,20,Night,37,0.3130000020000001
2020,9,21,Afternoon,38,0.7090000010000004
2020,9,21,Evening,38,1.3930000089999977
2020,9,21,Morning,38,0.8500000010000005
2020,9,21,Night,38,0.3990000020000002
2020,9,22,Afternoon,38,1.1590000069999986
2020,9,22,Evening,38,0.9240000060000004
2020,9,22,Morning,38,1.356000001999998
2020,9,22,Night,38,0.8360000030000007
2020,9,23,Afternoon,38,0.44900000000000023
2020,9,23,Evening,38,1.0370000010000004
2020,9,23,Morning,38,0.48800000200000027
2020,9,23,Night,38,0.14600000000000005
2020,9,24,Afternoon,38,45.956000007000014
2020,9,24,Evening,38,4.790000003000002
2020,9,24,Morning,38,2.662000014999994
2020,9,24,Night,38,1.3040000089999964
2020,9,25,Afternoon,38,0.9890000010000006
2020,9,25,Evening,38,1.2380000039999974
2020,9,25,Morning,38,0.36500000000000016
2020,9,25,Night,38,0.6390000020000004
2020,9,26,Afternoon,38,0.7900000010000005
2020,9,26,Evening,38,0.4359999990000003
2020,9,26,Morning,38,1.527999999999993
2020,9,26,Night,38,1.5640000059999928
2020,9,27,Afternoon,38,0.0
2020,9,27,Evening,38,0.24000000000000007
2020,9,27,Morning,38,0.15400000000000008
2020,9,27,Night,38,0.5320000070000002
2020,9,28,Afternoon,39,0.14100000200000004
2020,9,28,Evening,39,274.6280000609994
2020,9,28,Morning,39,0.3950000040000002
2020,9,28,Night,39,0.6260000010000004
2020,9,29,Afternoon,39,0.0
2020,9,29,Evening,39,108.1650000400004
2020,9,29,Morning,39,0.034
2020,9,29,Night,39,134.22700007900033
2020,9,30,Afternoon,39,306.95299989399996
2020,9,30,Evening,39,18.658000023000007
2020,9,30,Morning,39,0.09500000000000006
2020,9,30,Night,39,25.125000027000052
2020,10,1,Afternoon,39,0.78
2020,10,1,Evening,39,6.836999991000001
2020,10,1,Morning,39,0.0
2020,10,1,Night,39,0.30800000000000005
2020,10,2,Afternoon,39,3.7149999999999985
2020,10,2,Evening,39,0.15800000100000003
2020,10,2,Morning,39,0.22100000000000003
2020,10,2,Night,39,0.08900000000000001
2020,10,3,Afternoon,39,0.0
2020,10,3,Evening,39,68.47200000600003
2020,10,3,Morning,39,0.0
2020,10,3,Night,39,0.10800000000000001
2020,10,4,Afternoon,39,67.60900008200014
2020,10,4,Evening,39,58.39000010799991
2020,10,4,Morning,39,28.207000042000054
2020,10,4,Night,39,3.6620000019999837
2020,10,5,Afternoon,40,0.036000000000000004
2020,10,5,Evening,40,0.11400000099999999
2020,10,5,Morning,40,0.17800000000000007
2020,10,5,Night,40,0.6920000040000004
2020,10,6,Afternoon,40,0.0
2020,10,6,Evening,40,0.037000000000000005
2020,10,6,Morning,40,0.0
2020,10,6,Night,40,0.0
2020,10,7,Afternoon,40,0.0
2020,10,7,Evening,40,0.2660000040000001
2020,10,7,Morning,40,79.034000026
2020,10,7,Night,40,16.467000002999995
2020,10,8,Afternoon,40,67.55700001599998
2020,10,8,Evening,40,1.118000011999996
2020,10,8,Morning,40,0.0
2020,10,8,Night,40,0.17800000100000002
2020,10,9,Afternoon,40,0.27500000200000013
2020,10,9,Evening,40,0.18000000000000005
2020,10,9,Morning,40,0.6680000010000003
2020,10,9,Night,40,0.7610000020000005
2020,10,10,Afternoon,40,0.271
2020,10,10,Evening,40,0.0
2020,10,10,Morning,40,0.0
2020,10,10,Night,40,0.0
2020,10,11,Afternoon,40,0.0
2020,10,11,Evening,40,0.021
2020,10,11,Morning,40,0.0
2020,10,11,Night,40,0.0
2020,10,12,Afternoon,41,0.054
2020,10,12,Evening,41,12.446000023999982
2020,10,12,Morning,41,0.0
2020,10,12,Night,41,0.025
2020,10,13,Afternoon,41,0.0
2020,10,13,Evening,41,2.4720000019999944
2020,10,13,Morning,41,0.09600000100000002
2020,10,13,Night,41,269.887000039
2020,10,14,Afternoon,41,0.034
2020,10,14,Evening,41,0.11400000300000004
2020,10,14,Morning,41,0.0
2020,10,14,Night,41,0.14400000000000007
2020,10,15,Afternoon,41,300.3090001090002
2020,10,15,Evening,41,0.5010000000000002
2020,10,15,Morning,41,202.5420001160003
2020,10,15,Night,41,5.099000011999996
2020,10,16,Afternoon,41,0.0
2020,10,16,Evening,41,0.033
2020,10,16,Morning,41,0.0
2020,10,16,Night,41,0.0
2020,10,17,Afternoon,41,0.0
2020,10,17,Evening,41,0.0
2020,10,17,Morning,41,0.0
2020,10,17,Night,41,0.2580000010000001
2020,10,18,Afternoon,41,0.0
2020,10,18,Evening,41,101.93200009400012
2020,10,18,Morning,41,0.0
2020,10,18,Night,41,0.0
2020,10,19,Afternoon,42,5.715000002999987
2020,10,19,Evening,42,197.94700004399996
2020,10,19,Morning,42,33.65000012700012
2020,10,19,Night,42,15.115000025999956
2020,10,20,Afternoon,42,0.066
2020,10,20,Evening,42,0.30800000000000016
2020,10,20,Morning,42,0.016000000000000004
2020,10,20,Night,42,113.69300007700063
2020,10,21,Afternoon,42,0.0
2020,10,21,Evening,42,0.5400000050000002
2020,10,21,Morning,42,158.40600004200058
2020,10,21,Night,42,111.65100001600042
2020,10,22,Afternoon,42,0.0
2020,10,22,Evening,42,0.18900000100000008
2020,10,22,Morning,42,62.57600001100004
2020,10,22,Night,42,34.234000041000144
2020,10,23,Afternoon,42,0.0
2020,10,23,Evening,42,94.6689999950001
2020,10,23,Morning,42,0.4190000000000003
2020,10,23,Night,42,2.3950000029999794
2020,10,24,Afternoon,42,0.0
2020,10,24,Evening,42,0.21600000300000008
2020,10,24,Morning,42,0.0
2020,10,24,Night,42,0.6090000000000002
2020,10,25,Afternoon,42,0.037000000000000005
2020,10,25,Evening,42,0.0
2020,10,25,Morning,42,0.0
2020,10,25,Night,42,0.0
2020,10,26,Afternoon,43,0.0
2020,10,26,Evening,43,0.0
2020,10,26,Morning,43,2.647000004999988
2020,10,26,Night,43,71.34900002199998
2020,10,27,Afternoon,43,316.04399999399976
2020,10,27,Evening,43,0.38500000100000026
2020,10,27,Morning,43,1.6990000019999991
2020,10,27,Night,43,0.44000000000000006
2020,10,28,Afternoon,43,0.0
2020,10,28,Evening,43,0.47800000200000037
2020,10,28,Morning,43,0.0
2020,10,28,Night,43,0.004
2020,10,29,Afternoon,43,2.769000001999996
2020,10,29,Evening,43,2.546000001999995
2020,10,29,Morning,43,0.002
2020,10,29,Night,43,0.09300000000000003
2020,10,30,Afternoon,43,0.0
2020,10,30,Evening,43,0.10000000000000003
2020,10,30,Morning,43,0.0
2020,10,30,Night,43,0.005
2020,10,31,Afternoon,43,0.0
2020,10,31,Evening,43,0.0
2020,10,31,Morning,43,0.0
2020,10,31,Night,43,0.09200000000000003
2020,11,1,Afternoon,43,7.813000010999995
2020,11,1,Evening,43,104.08800002400008
2020,11,1,Morning,43,77.3080000290001
2020,11,1,Night,43,0.004
2020,11,2,Afternoon,44,0.0
2020,11,2,Evening,44,0.0
2020,11,2,Morning,44,36.916000002
2020,11,2,Night,44,1.0920000019999994
2020,11,3,Afternoon,44,0.0
2020,11,3,Evening,44,0.0
2020,11,3,Morning,44,0.0
2020,11,3,Night,44,0.0
2020,11,4,Afternoon,44,87.34700000000002
2020,11,4,Evening,44,0.0
2020,11,4,Morning,44,6.2
2020,11,4,Night,44,0.035
2020,11,5,Afternoon,44,14.434000000000001
2020,11,5,Evening,44,0.0
2020,11,5,Morning,44,136.19
2020,11,5,Night,44,0.001
2020,11,6,Afternoon,44,0.0
2020,11,6,Evening,44,0.0
2020,11,6,Morning,44,0.065
2020,11,6,Night,44,0.15000000000000008
2020,11,7,Afternoon,44,0.0
2020,11,7,Evening,44,0.0
2020,11,7,Morning,44,0.10900000000000004
2020,11,7,Night,44,0.21800000000000005
2020,11,8,Afternoon,44,0.0
2020,11,8,Evening,44,0.3850000010000002
2020,11,8,Morning,44,0.2070000030000001
2020,11,8,Night,44,0.4350000040000003
2020,11,9,Afternoon,45,233.96799999999996
2020,11,9,Evening,45,0.6980000040000001
2020,11,9,Morning,45,181.63800000199998
2020,11,9,Night,45,0.47500000000000037
2020,11,10,Afternoon,45,403.92
2020,11,10,Evening,45,5.08
2020,11,10,Morning,45,455.412
2020,11,10,Night,45,3.384000000999999
2020,11,11,Afternoon,45,1.591
2020,11,11,Evening,45,2.422
2020,11,11,Morning,45,29.792000042999987
2020,11,11,Night,45,31.832000019000084
2020,11,12,Afternoon,45,5.032
2020,11,12,Evening,45,3.038000008
2020,11,12,Morning,45,40.902000000000015
2020,11,12,Night,45,1.302
2020,11,13,Afternoon,45,13.538000000000004
2020,11,13,Evening,45,0.8110000010000001
2020,11,13,Morning,45,28.538000000000004
2020,11,13,Night,45,6.6300000010000035
2020,11,14,Afternoon,45,7.042000000000001
2020,11,14,Evening,45,9.874
2020,11,14,Morning,45,30.272999999999993
2020,11,14,Night,45,3.9120000000000004
2020,11,15,Afternoon,45,171.31500000999972
2020,11,15,Evening,45,2.82199999
2020,11,15,Morning,45,180.66199999099996
2020,11,15,Night,45,151.12700000900003
2020,11,16,Afternoon,46,211.96800000000002
2020,11,16,Evening,46,0.0
2020,11,16,Morning,46,80.19000000000003
2020,11,16,Night,46,100.881000013
2020,11,17,Afternoon,46,0.0
2020,11,17,Evening,46,5.94500000499998
2020,11,17,Morning,46,204.714
2020,11,17,Night,46,0.0
2020,11,18,Afternoon,46,0.0
2020,11,18,Evening,46,0.10700000000000003
2020,11,18,Morning,46,0.0
2020,11,18,Night,46,0.14300000000000007
2020,11,19,Afternoon,46,0.0
2020,11,19,Evening,46,0.0
2020,11,19,Morning,46,0.0
2020,11,19,Night,46,0.0
2020,11,20,Afternoon,46,0.0
2020,11,20,Evening,46,0.0
2020,11,20,Morning,46,0.0
2020,11,20,Night,46,0.0
2020,11,21,Afternoon,46,0.0
2020,11,21,Evening,46,0.0
2020,11,21,Morning,46,0.0
2020,11,21,Night,46,0.0
2020,11,22,Afternoon,46,418.2920001319995
2020,11,22,Evening,46,172.26800010600047
2020,11,22,Morning,46,197.55800005999984
2020,11,22,Night,46,11.449000003
2020,11,23,Afternoon,47,0.13400000000000004
2020,11,23,Evening,47,0.7340000010000002
2020,11,23,Morning,47,116.45400001700027
2020,11,23,Night,47,1.1009999899999983
2020,11,24,Afternoon,47,0.023
2020,11,24,Evening,47,39.87200004999996
2020,11,24,Morning,47,0.0
2020,11,24,Night,47,0.24300000000000013
2020,11,25,Afternoon,47,43.60599997300001
2020,11,25,Evening,47,252.13200007599994
2020,11,25,Morning,47,2.292999999999949
2020,11,25,Night,47,49.9780000280001
2020,11,26,Afternoon,47,0.35300000100000023
2020,11,26,Evening,47,0.0
2020,11,26,Morning,47,5.9670000049999325
2020,11,26,Night,47,33.03700001900013
2020,11,27,Afternoon,47,0.0
2020,11,27,Evening,47,0.322
2020,11,27,Morning,47,0.0
2020,11,27,Night,47,0.0
2020,11,28,Afternoon,47,0.0
2020,11,28,Evening,47,0.06200000000000003
2020,11,28,Morning,47,0.0
2020,11,28,Night,47,13.092000001999997
2020,11,29,Afternoon,47,0.0
2020,11,29,Evening,47,0.0
2020,11,29,Morning,47,0.0
2020,11,29,Night,47,0.002
2020,11,30,Afternoon,48,497.9170000699983
2020,11,30,Evening,48,147.39400009200054
2020,11,30,Morning,48,399.76000001400035
2020,11,30,Night,48,20.554999999999996
2020,12,1,Afternoon,48,34.314000048000054
2020,12,1,Evening,48,25.690000039000008
2020,12,1,Morning,48,105.43900008000101
2020,12,1,Night,48,113.13300003000126
2020,12,2,Afternoon,48,0.03900000000000001
2020,12,2,Evening,48,0.21000000200000013
2020,12,2,Morning,48,0.09300000000000003
2020,12,2,Night,48,8.522000008999976
2020,12,3,Afternoon,48,0.0
2020,12,3,Evening,48,0.0
2020,12,3,Morning,48,0.0
2020,12,3,Night,48,0.005
2020,12,4,Afternoon,48,23.293000016000065
2020,12,4,Evening,48,0.012
2020,12,4,Morning,48,264.3749999950004
2020,12,4,Night,48,32.511000024
2020,12,5,Afternoon,48,0.0
2020,12,5,Evening,48,0.0
2020,12,5,Morning,48,0.0
2020,12,5,Night,48,0.0
2020,12,6,Afternoon,48,0.0
2020,12,6,Evening,48,0.0
2020,12,6,Morning,48,0.0
2020,12,6,Night,48,0.0
2020,12,7,Afternoon,49,0.0
2020,12,7,Evening,49,0.0
2020,12,7,Morning,49,0.0
2020,12,7,Night,49,0.0
2020,12,8,Afternoon,49,0.49800000000000005
2020,12,8,Evening,49,1.2380000000000002
2020,12,8,Morning,49,20.981
2020,12,8,Night,49,0.0
2020,12,9,Afternoon,49,6.451000001000002
2020,12,9,Evening,49,4.986999995000006
2020,12,9,Morning,49,131.3670000460008
2020,12,9,Night,49,204.666000002
2020,12,10,Afternoon,49,15.527
2020,12,10,Evening,49,3.5639999999999996
2020,12,10,Morning,49,16.146999990000005
2020,12,10,Night,49,6.451000016000006
2020,12,11,Afternoon,49,2.079
2020,12,11,Evening,49,1.2819999999999998
2020,12,11,Morning,49,18.826000000000004
2020,12,11,Night,49,1.7079999999999997
2020,12,12,Afternoon,49,409.8880000359977
2020,12,12,Evening,49,13.878000012000037
2020,12,12,Morning,49,10.374999990999992
2020,12,12,Night,49,2.114999999999998
2020,12,13,Afternoon,49,4.099
2020,12,13,Evening,49,0.095
2020,12,13,Morning,49,4.423999999999999
2020,12,13,Night,49,2.339999999999999
2020,12,14,Afternoon,50,5.742
2020,12,14,Evening,50,5.430000009999996
